autor_tweet,id_tweet,texto_tweet,Numero_pasados,Numero_presentes,Numero_futuros,Numero_Infinitivos,Numero_Gerundios,Verbos_indicativo,Verbos_subjuntivo,Numero_determinantes,Determinantes_masc,Determinantes_fem,Determinantes_sing,Determinantes_plu,Determinantes_articulos,Determinantes_numerales,Determinantes_exclamativos,Determinantes_indefinidos,Determinantes_demostrativos,Determinantes_posesivos,Numero_nombres_propios,Numero_nombres_comunes,Numero_nombres,Nombres_singular,Nombres_plural,Nombres_masculino,Nombres_femenino,Genero_no_detectado,Numero_no_detectado,Numero_preposiciones,Numero_pronombres,Pronombres_masc,Pronombres_fem,Pronombres_sing,Pronombres_plu,Pronombres_personales,Pronombres_relativos,Pronombres_indefinidos,Pronombres_demostrativos,Pronombres_interrogativos,Pronombres_numerales,Pronombres_posesivos,Analisis_sentimiento,Numero_emojis,Numero_hagstags,Numero_webs,Longitud_media_palabras,Moda_palabras_tweet,Mediana_palabras_tweet,Numero_errores,Numero_tipos_de_error,Numero_tildes,Numero_signos_puntuacion
1397991083137720323,_TalentsPsicolog,"Los centros educativos están adoptando una manera de enseñar más creativa, que potencia las habilidades y las capacidades de los niños y favorece el aprendizaje. El trabajo por proyectos puede ser un ejemplo ya que permite la interiorización de los conocimientos comprendiendo. https://t.co/a2x9IAAX6r",0,4,0,1,1,4,0,10,6,4,5,0,0,0,0,0,0,0,0,11,11,5,6,7,4,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,4.0,3,5.5476190476190474,1,1,3,3
1397991109616361475,_diegolo_21,"Si te cuento te me vas a enamorar ✨ en Zaragoza, Spain https://t.co/tIbpEtkUF4",0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,2,3,0,0,3,0,3,0,0,0,0,0,0,,1,0,1,2.0,2,3.5,2,2,0,1
1397991331390279686,_ReneLatino1,"DIOS GRACIAS, GRACIAS, GRACIAS ❤🙏💡👑🧘🏼‍♂️🐝🦋💈🙆‍♂️🌈🇦🇷🇧🇷🇵🇾🇺🇾🇬🇧🇮🇹🇪🇦 en Le Barber https://t.co/MOJC7cJNtW",2,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,6,5,11,1,0,1,0,10,10,3,3,1,0,2,0,1,1,1,0,0,0,0,,13,0,1,6.5,7,8.25,2,2,0,2
1397991563062616067,_mantekamartinez,"🌹💐🙏💋❤️""Cuando el libro de mi vida se cierre, mis hijas serán el capítulo más bonito""❤️💋🙏💐🌷

https://t.co/lllkVLoPkQ https://t.co/qBJlQhTh5W",1,1,1,0,1,1,1,3,2,0,3,0,0,1,0,0,0,0,0,4,4,3,1,2,2,0,0,2,2,0,1,0,0,1,0,1,0,0,0,0,,10,0,2,4,2,5,1,1,3,3
1397991599964049414,_freeridernorie1,Se busca nuevo slogan para @madrid . Hoy en @informativostele5 21h con @pedro.piqueras_official . Con @susanarramos en Plaza de Cibeles https://t.co/jiVgCe1LIc,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,4,6,2,1,2,1,3,3,6,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,2,4,2,5.294117647058823,4,3,0,2
1397991667387543556,_Lande_12,"🤝 en Torre De Hércules, A Coruña https://t.co/ry8SX4QoHt",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,2,1,3.5714285714285716,1,1,1,1
1397991695040626689,_Dogmatofobia,"@blindguardian vuelven al @leyendasdelrock_oficial a pasearse con sus dragones!
🔥🐉

#festival #Leyendas #heavymetal #openair #photography #photo #live #foto #metal en Leyendas del Rock [Oficial] https://t.co/851Dq22qPQ",1,2,0,1,0,3,0,2,2,0,2,0,2,0,0,0,0,0,3,3,6,0,1,1,0,5,5,5,1,0,0,0,0,1,0,0,0,0,0,0,,2,9,1,4,8,6.4,0,0,0,3
1397991718755221513,_laurenizquierd0,"Hey, ¿cómo van vuestros pijamas? El mío ya está #ready para el 11 de junio. Os veo en @nanai_deseosyaverias. Ya falta menos para #EspinasDeTerciopeloByLaurenIzquierdo 
@ediciones_ruser en Madrid, Spain https://t.co/LBmNMVa8DB",0,5,0,1,0,5,0,5,4,0,3,0,0,1,0,0,0,0,3,3,6,2,1,2,1,3,3,5,2,0,0,0,0,1,0,1,0,0,0,0,,0,2,1,3.5,2,4.769230769230769,4,4,3,6
1397991763571314693,_Esdome,#salou #saloubeach #visitsalou #costadaurada #tarragones #tarragona #catalunya en El Rinconcito de Manel https://t.co/i8sjJFjOF2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,1,2,2,4.2,0,0,0,0
1397992304703647744,_sa_cordobes,"Dé día es bonita, de noche iluminada, es preciosa. A las buenas noches cordobeses/as y adoptad@s. en Feria de Córdoba El Arenal https://t.co/XYE6lixFTS",0,2,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,3,5,8,2,1,1,2,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,4.0,2,4.590909090909091,2,1,3,5
1397992542478688258,_GarimbaRekords,"Estamos en directo en la #radio presentando #nosirvedenada
.
.
#radio #gr #garimbarekords #astoratuak #punk en Radio Siberia FM https://t.co/yGIb6MaPhL",0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,1,3.5,2,4.7,0,0,0,2
1397992646577209346,_API_AGUSTINLEON,"Oferton ¡! Sierra de MONTORO.  3 Hectáreas.  Mas de 400 olivos.  

¿Hacemos trato?   Sin gastos de gestión, intermediación ni negociación para el comprador.

Rusticas de Montoro. Api Agustin Leon.  615 486 559 https://t.co/BIozxWF3ZG",0,1,0,0,0,1,0,6,1,0,1,0,0,5,0,0,0,0,10,8,18,5,3,4,4,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,4.0,3,5.03125,16,6,4,11
1397992808703614977,_API_AGUSTINLEON,Oferton Inmobilario. Montoro. 2 apartamentos por solo 60.000 € en Agencia Propiedad Inmobiliaria Agustin Leon https://t.co/r40Y4kblr9,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,8,2,10,0,1,1,0,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7,7,6.133333333333334,6,2,0,3
1397992811186823170,_annaromartin,"Se trata de amar lo que haces y compartirlo 💘 en unos días traeré cositas nuevas que espero que os gusten 👁️

#art #street #lifestyle #artist #madrid #arte #ilustracion #graphicdesign #graphicdesigner #travel #poster https://t.co/lSlsBuM7L8",0,4,1,3,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,0,2,7,1,0,1,0,5,2,0,0,0,0,0,,2,11,1,3.5,2,3.9545454545454546,2,2,2,0
1397992966174748678,_Carmen_Rode95,"Saca del cajón las alas que tuviste que guardar mientras cuidabas del vuelo de alguien más.

🦋Es momento de volver a usarlas🦋 en Puerto Alicante https://t.co/ncc7Uy2FIc",1,1,0,2,0,2,0,3,2,1,2,0,2,0,0,0,0,0,3,5,8,4,1,3,2,3,3,6,4,0,0,1,0,2,1,1,0,0,0,0,,2,0,1,4,3,4.72,0,0,2,1
1397993035070197761,_Rasputhinovak,#tbt🔙📸 #it'sme #😎✌️ en Alameda de Hércules https://t.co/FkXMyfbLMw,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,1,3,2,4,1,1,1,1
1397993316063531009,_API_AGUSTINLEON,"Cualquier operación inmobilaria de compra, venta, o alquiler necesita una gestión integral. Nosotros se la ofrecemos. Póngase en manos de profesionales. en Agencia Propiedad Inmobiliaria Agustin Leon https://t.co/vLR6l6TMXq",0,2,0,1,0,2,0,1,0,1,2,0,0,0,0,0,0,0,5,8,13,5,1,1,4,8,7,4,3,1,1,1,0,3,0,0,0,0,0,0,,0,0,1,7,2,6.222222222222222,4,2,3,5
1397993394765434880,_canquesruiz,"Duo con @jonnybex69 #BN,😘😘😘 en Calle Calvario Rute https://t.co/etf7loZ1G2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,0,1,0,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,1,3.5,3,4.875,2,2,0,1
1397993895376605186,_CyclingPlanet,"Planetarios!!! Os informamos que mañana Viernes día 28, estaremos cerrados por chapa y pintura! Os esperamos el sábado día 29 con nuestra mejor sonrisa!!! @ Cycling Planet https://t.co/CblDsxY1AK",0,2,1,0,0,3,0,4,1,1,2,0,0,2,0,0,0,0,3,7,10,3,0,0,3,7,7,2,2,0,0,0,0,2,0,0,0,0,0,0,,0,0,1,5,2,5.074074074074074,3,2,3,8
1397994015962902530,_justaneasyguy,"Repetimos en la mejor playa de la isla 

#tuyyo #gaymarried #gaycouple #fuerteventura en Playa Del Mal Nombre https://t.co/nm3kfRSUdK",0,1,0,0,0,1,0,3,1,2,3,0,1,0,0,0,0,0,0,2,2,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,1,3,2,3.8461538461538463,0,0,0,0
1397994056869896196,_ppovedas,"¡¡¡Tantos platos para dos!!! en Fuenlabrada, Madrid, Spain https://t.co/YAN2SGdlU7",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,4,0,1,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.5,6,5.75,3,2,0,8
1397994219738996736,_sergiomorante,"Cartelazo de @josetorresdesign_ para anunciar el #orgullodelsur que este año reivindica una ley #trans estatal de una vez por todas. El 26 de junio, concentración en la plaza de España de #Sevilla a las 20:30 https://t.co/xQdpnhYx2v",0,2,0,1,0,2,0,10,3,5,6,0,0,2,0,0,0,0,2,3,5,2,0,0,2,3,3,9,1,0,0,0,0,0,1,0,0,0,0,0,,0,3,1,3.0,2,4.4375,2,2,1,3
1397994318401519621,_Belencre21,Be wild for a while ⏳ en Teatro Romano De Mérida https://t.co/yYqqFcZwv2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,3,2,3.4545454545454546,3,1,1,0
1397994839984295937,_jesdemico,"Una amiga me ha traído al Retiro a curarme la depre precumple, así que ese amago de sonrisa ya es mucho en El Retiro - Jardines del Buen Retiro de Madrid https://t.co/a3AjazgWj1",0,2,0,0,0,2,0,6,4,2,6,0,2,0,0,0,0,0,6,4,10,4,0,1,3,6,6,6,2,0,0,1,0,2,0,0,0,0,0,0,,0,0,1,3,2,3.935483870967742,2,2,2,2
1397994929704538125,_maillo,"Series pasadas por agua. 
#lluviafina #diararoeldehoy #atletismoenpista @victorgarciablazquez @clubadasbarco en P.D.M. Lucena https://t.co/nQYp8Pl8za",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,2,1,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,6,6,7.333333333333333,0,0,0,4
1397994937430466560,_aliciaperez04,"quiero q lo muevan las chicas independienteeee

💥🐙💚 en Cádiz https://t.co/6e4CGFGt3r",0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,,3,0,1,4.0,6,5,3,3,1,0
1397995069337227265,_albert_llorens,"Con el #rey del #silbido @kurtsavoy 
#magia en #television 
En @toniroviraytu 

Con @jordi_flores_doctor_flo @ Toni Rovira Y Tu https://t.co/dZidJkVbKB",0,0,0,0,0,0,0,2,2,0,3,0,1,0,0,0,0,0,4,1,5,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,1,3.0,2,5.285714285714286,0,0,0,0
1397995071727968262,_nachoariasradio,Queda inaugurada la temporada de barbacoa . #bbqporn #estrellagalicia #springtime #friends #terracita #madrid en San Sebastián de los Reyes https://t.co/e8AM7fgir7,1,1,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,1,4.0,2,5,1,1,1,1
1397995183803883520,_Asier_Arkada,https://t.co/cZbotYUSR5 en Ría de Bilbao https://t.co/7TMsBoGqMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,2.5,2,3.25,1,1,1,0
1397995340394123264,_gott37,"#BonaNitAlmaBella 
 #BuenosDeseos 
 #Amor 
 #HazTuParte (da lo mejor de ti, siempre. Tu ejemplo ayuda a transformar a otros) en Centelles (ort) https://t.co/CXRrNIdAZv",0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,2,0,1,1,2,2,5,3,2,0,2,0,2,0,1,0,0,0,0,,0,4,1,2.5,2,4.125,2,2,0,6
1397995488616620035,_mar_valerio,"Dedicado a mis #sassenach !!!
Que te llueva en #mayo en #sevilla es una #premonición de que nuestro viaje por #escocia se acerca 🥰🥰🥰

#outlander #scotish #viajesparasoñar #tierrasaltas en Los Rosales (Sevilla) https://t.co/Ka9AIv8sG7",0,3,0,1,0,2,1,3,2,1,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,7,2,0,0,1,0,2,0,0,0,0,0,0,,3,7,1,3.0,3,4.5,0,0,1,5
1397995512746450947,_aleixEA,"☝🏼💯 en San Juan De Alicante, Valenciana, Spain https://t.co/XwxFOtiGDE",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,1,3.5,3,4.625,3,2,0,2
1397995630606356484,_AtubolaBcn,Las bonitas kokedamas de @el_jardin_cosmico decorando nuestras paredes 😍 🌱 #atubola #💚 #kokedama en A Tu Bola https://t.co/nTxNi1v05t,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,3,1,4.866666666666666,2,2,0,0
1397995934735384577,_icofcastellon,"Recuerda que la #farmacia de guardia es un servicio de urgencia. Utilizarla por necesidad, no por comodidad. 
#TuFarmaceuticoATuLado #lafarmaciadeguardia 
#lacruzdelafarmacianoseapaga en ICOFcs https://t.co/k1TVvss51W",0,2,0,0,0,2,0,2,1,1,2,0,0,0,0,0,0,0,1,2,3,2,0,0,2,1,1,6,1,0,0,0,0,1,0,0,0,0,0,0,,0,4,1,3.0,2,4.888888888888889,2,2,0,3
1397996110900301825,_Fansolitorres12,"A disfruta de las vacaciones que te las meres mucho a descansar 😘🥰😍❤️ @olitorres10 en Sheraton Fuerteventura Beach, Golf &amp; Spa Resort https://t.co/04HbFlGOc5",0,0,0,1,0,0,0,3,0,2,0,0,0,1,0,0,0,0,7,4,11,1,2,1,2,8,8,4,3,1,0,1,0,1,1,1,0,0,0,0,,4,0,1,4.5,3,5.136363636363637,2,1,0,2
1397996260259475460,_ThePhilHugo,"❤️ De la misma manera que has entrado en cetosis, de la misma manera vuelves.

- Phil @ Barcelona, Spain https://t.co/IObiZO9bii",0,2,0,0,0,2,0,4,0,4,4,0,0,0,0,0,0,0,3,3,6,2,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,3.5,2,4.05,3,2,0,4
1397996659842375680,_nacho_leiva,A todos los que les gusta mi bici están vacunados... #ruiditosalsentarse #avituallamiento #madridenbici #vintagebicycle #parabajarelyakimesi #meobliganaponerhashtags en Cucumber La Prospe https://t.co/0wk0yyWGno,0,2,0,1,0,2,0,3,2,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,3,0,0,0,0,2,1,0,0,0,0,0,,0,6,1,3.5,5,4.142857142857143,0,0,1,3
1397997003355869184,_VictorRuiz_4,"¡❤️🐼FAMILIA 🐼❤️! en Málaga, Spain https://t.co/W0Uw205XyY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,1,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,1,5,11,5.4,3,3,1,3
1397997070192107522,_AguFreeFallen,"⭐️☁️💜
Un nuevo #brillo vino para quedarse✨~ I Gave My Heart to 😈🎶

#Purple #Clouds #Sunset #Love #Madrid #GranVia #picoftheday 🟣 en Gran Via https://t.co/exKdPLWeWE",1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,6,2,8,1,0,2,0,6,7,2,2,0,1,0,0,1,0,1,0,0,0,0,,7,8,1,3.5,2,3.4375,5,1,0,0
1397997229714120705,_NandeteSempere,Gran Velada Y Combate @tabernaparaisotravel &amp; @toshi_restaurant ..!!! By @glotons.club  i @anaisabelperalescastello en Taberna Paraiso Travel https://t.co/OsFAjauiDG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,1,0,2,0,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,6.0,7,7.714285714285714,6,2,0,6
1397997418424246279,_miloha19,"Quiero esa delgadez y ese bronceado 🤣🤣🤣🤣🤣
#tbt  #juevesdetbt #segozo #sebebio #recordaresvivir @avigchoza te quiero en Community of Madrid https://t.co/my02jptH9b",0,2,0,1,0,2,0,2,1,1,2,0,0,0,0,0,0,0,3,6,9,2,0,5,1,3,7,1,2,0,0,2,0,1,0,0,1,0,0,0,,5,5,1,5.5,6,5.142857142857143,2,1,0,0
1397997755851755529,_Esdome,#salou #saloubeach #visitsalou #costadaurada #tarragones #tarragona #catalunya en El Rinconcito de Manel https://t.co/2LlCtQ9CdL,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,1,2,2,4.2,0,0,0,0
1397997838043205632,_A_montserratsm,"Buenas noches 🌙🐥
#aviariomontserratsm en Aviario Montserrat S.M. https://t.co/mS5Pjuf0Xh",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,3,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,6,2,5,1,1,0,2
1397997886231793666,_f92152231,Muy buenas noches y felices sueños. 💋🌹🌜😷🥂💚🇪🇦 en El Grau De Moncofa https://t.co/ELCI45MMW1,2,0,0,0,0,2,0,2,1,0,1,0,0,1,0,0,0,0,5,3,8,1,1,1,1,6,6,2,1,1,0,0,0,0,0,1,0,0,0,0,,6,0,1,5.0,6,4.5,1,1,0,1
1397997908142792704,_look_su,Ya tenemos a vuestra disposición el #packsolar para que cuides tu cabello este veranito! 😉  Cuidado y protección instantánea frente a la radiación uv en Sulook Estilismo https://t.co/fuJaNga42N,0,2,0,1,0,1,1,4,2,2,5,0,0,0,0,0,0,0,3,5,8,3,1,0,4,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,,1,1,1,5.0,2,5.038461538461538,3,2,4,1
1397998201064546306,_tatyturriaga,Gracias Diego por el medio pollo. - Drinking an A Dios by Juguetes Perdidos /@MikkellerBeer @ La Birroteca  — https://t.co/oyaZB378mb,0,0,0,1,0,0,0,4,2,1,3,0,0,1,0,0,0,0,9,1,10,1,0,1,0,9,9,2,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,1,4,2,4.631578947368421,5,2,0,3
1397998344342052871,_jorgeblass,"Magia en semáforo! Momentazo en pleno centro de Madrid @canco_drilo #Magia #ArtistasCallejeros #brutal en Madrid, Spain https://t.co/kpGt0OPtOb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,2,0,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,5,2,5.3076923076923075,3,2,1,2
1397998619601432579,_Paula_Bamio,"👣👣👣👣 en Bamio, Galicia, Spain https://t.co/e8KZJAapp6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,1,5,5,4.6,4,3,0,2
1397998669262098432,_chevinscuba30,"Primera cata completa, no te quedes sin la tuya.
https://t.co/2V4dmS29f4 en Che Vins https://t.co/O2yE9kSstQ",0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,2,2,0,1,2,0,1,0,1,0,0,0,0,,0,0,2,3.5,2,3.9166666666666665,1,1,0,2
1397998689843613697,_sibosantander,"Coincidimos con ellos en un concierto de @stockoficial_ en @escenariosantander Santander y nos dimos cuenta de que de Reinosa, salen cosas muy buenas!🎼❤️😎 en Siboney https://t.co/Ms6HVaTU3Q",1,2,0,2,0,3,0,1,1,0,1,0,0,0,0,0,0,0,3,4,7,3,1,1,2,4,3,7,2,1,0,0,0,2,0,0,0,0,0,0,,3,0,1,5,2,5.52,2,1,0,2
1397999014684020742,_jagueto,"Un añito mas y pinchazo al canto!!! Va que ya queda menos... #covid19 #vacúnarseesquererse #pormismayores #vacunarseessolidario en Llombars, Islas Baleares, Spain https://t.co/QO0Frx6le1",0,2,0,0,0,2,0,2,2,0,2,0,1,0,0,0,0,0,2,6,8,3,1,3,1,4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,,0,2,1,5,5,5.105263157894737,3,3,1,8
1397999017708097536,_Ldiazalonso,Después de pasarse más de 2 horas firmando..... aquí tenéis a Miguel Ángel Bargueño y @djnanoshow con @leticiasjp y una servidora. Felices de cómo ha ido el primer acto masivo después de tanto tiempo. ❤️😊 https://t.co/tfAKaNgcDJ,2,1,0,0,1,2,0,6,2,1,3,0,0,3,0,0,0,0,5,4,9,3,1,2,2,5,5,6,2,0,0,0,0,1,0,1,0,0,0,0,,2,0,1,4,2,4.6571428571428575,0,0,7,7
1397999434118615047,_enriqueadam_,"Saber qué leer, saber de mí
.
«Enrique Adam»
.
#frases #frasesdelibros #versos #prosa #poesia #poemasdeamor #instapoesia #poemascortos #citas #enriqueadam en Córdoba, Spain https://t.co/wONAceELeZ",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,2,2,0,0,2,0,1,1,0,0,0,0,0,,0,10,1,5,5,4.363636363636363,1,1,3,4
1397999655762464768,_KikeDrcrazy13,"Sanddance ya quedemos 😎 en Zaragoza, Spain https://t.co/uBqaNQyZs4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,5,2,5,4,3,0,1
1397999939439968261,_spliff_77,A si fue el paseo de hoy. en Cariño https://t.co/pAhOgJB1Od,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,2,2,2.888888888888889,0,0,0,1
1398000204373278726,_Miguel_GciaFdez,"Xogos de luces que anticipan as decadencias do mañá, ao borde da media noite! @ Santiago de Compostela, Spain https://t.co/XkzlUlDJhM",0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,7,4,11,2,2,1,3,7,7,3,1,0,1,1,0,0,1,0,0,0,0,0,,0,0,1,5,5,4.631578947368421,6,2,1,3
1398000207208591366,_OscarSalasM,"Uno de los mejores conciertos a los que fui en el 2019!
—
One of the best shows I went to in 2019! 🎸🤘🏽 #barcelona @ Barcelona, Spain https://t.co/44X2YMEtF0",1,0,0,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,9,6,15,0,1,1,0,14,14,4,2,1,0,1,0,0,1,1,0,0,0,0,,3,1,1,3,3,3.4074074074074074,10,3,0,3
1398000273906450434,_jjmontoliu,#esnuestromomento #villarreal #villarrealcf en Vila-real https://t.co/dHSs9kX2ZU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,5.5,2,5.5,0,0,0,1
1398000771078180873,_aguaralunkuku99,O te reinventa o mueres! en Ecija Sevilla España https://t.co/7ojUMF1qLJ,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1,5,1,4.333333333333333,2,1,0,1
1398000932231782400,_carmenarpon,"Javier Cárdenas en La Rioja, Spain https://t.co/IPwQlVvXUF",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.0,2,4.666666666666667,2,2,1,1
1398001104399568902,_iessonferrer,IES Son Ferrer presenta “Los santos inocentes” de Miguel Delibes. 👏🏻👏🏻👏🏻 en Ies Son Ferrer https://t.co/v2POa7X9cB,2,3,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,6,1,7,0,1,1,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,1,6,6,5,4,2,0,1
1398001596605272064,_VinicioReina,"Pedro Sánchez Castejón 
Presidente del Gobierno de España 
Extensión de las #erte y Ayuda Para Las Personas Autónomas
Consejo de Ministros Extraordinario @ Spain https://t.co/SEUB43NYox",0,1,0,0,0,1,0,3,1,2,1,0,1,0,0,0,0,0,8,0,8,0,0,0,0,8,8,5,1,0,0,0,0,1,0,0,0,0,0,0,,0,1,1,5,5,5.695652173913044,2,2,4,0
1398001789824339972,_dennysinhu,Con @jonathanmirandap_ en @picalagartosmad en Picalagartos https://t.co/fOZf08VN7p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7.5,2,8.666666666666666,1,1,0,0
1398001858409496576,_Pellisa4,Más juntos y positivos que nunca. en Ca La Tona https://t.co/7LQ59UEPwU,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,3.0,2,3.7,0,0,1,1
1398002571487244289,_MagredyS,"Simplemente Hermoso muchas gracias @marifergb12, mil gracias por este detalle... en Baracaldo https://t.co/D8s5kDppcT",0,0,0,0,0,0,0,5,1,1,1,0,0,3,0,0,0,0,2,3,5,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7.0,7,6.5,1,1,0,4
1398002647551070210,_Cristinss8,Ya tenemos equipazo!!! BRIZO 💪🏽🌊✨ en El Masnou https://t.co/jNouAiOedz,1,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,2,3,5,1,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,1,4.5,2,4.5,2,1,0,3
1398002947460587525,_patriciaizma,"Impresionante!!

Aceite de monarda contra la humedad

Código 11260

#faberlic #hogar
#humedad #impresionante #stophumedad #cosméticanatural #ymuchomas en Torreagüera, Murcia, Spain https://t.co/eaYgXOrFP8",0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,5,1,6,1,0,0,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,1,6.0,6,6.714285714285714,2,1,2,4
